01;003;;B;M-Z;180110003;01;EDIFICIO GUADALINFO-UTEDLT;CALLE MOLINILLO 23; ;18170;ALFACAR
01;004;;U;A-Z;180110002;01;GRUPO ESCOLAR DE LA ALFAGUARILLA;CALLE ÁLAMOS 26;FUENTE GRANDE;18170;ALFACAR
01;001;;A;A-L;180120001;01;COLEGIO PUBLICO ANDRÉS MANJÓN;CALLE REDONDA (LA) 24; ;18280;ALGARINEJO
01;001;;B;M-Z;180120001;01;COLEGIO PUBLICO ANDRÉS MANJÓN;CALLE REDONDA (LA) 24; ;18280;ALGARINEJO
01;003;01;A;A-Z;180120007;01;SALA POLIVALENTE DE ALGARINEJO;CALLE MEDICO FRANCISCO RUIZ GUERRERO 15; ;18280;ALGARINEJO
01;003;02;B;A-Z;180120006;01;HOGAR DEL PENSIONISTA DE LA VIÑA;CALLE CARRERA DE LA VIÑA (LA) 30;CARRERA DE LA VIÑA (LA);18280;ALGARINEJO
01;003;03;C;A-Z;180120004;01;COLEGIO PUBLICO DE FUENTES DE CESNA;CALLE ESCUELAS (LAS) 14;FUENTES DE CESNA;18295;ALGARINEJO
01;001;;A;A-L;180130003;01;GALERÍA DEL CARMEN SALA EXPOSICIONES AYUNTAMIENTO;CRA FRANCISCO DE TOLEDO 10; ;18120;ALHAMA DE GRANADA
01;001;;B;M-Z;180130003;01;GALERÍA DEL CARMEN SALA EXPOSICIONES AYUNTAMIENTO;CRA FRANCISCO DE TOLEDO 10; ;18120;ALHAMA DE GRANADA
01;002;;U;A-Z;180130002;01;GALERÍA DEL CARMEN AYUNTAMIENTO;CRA FRANCISCO DE TOLEDO 10; ;18120;ALHAMA DE GRANADA
01;004;;A;A-M;180130009;01;C.E.PER. ALHUCEMA;PLAZA ALFONSO XII 3; ;18120;ALHAMA DE GRANADA
01;004;;B;N-Z;180130009;01;C.E.PER. ALHUCEMA;PLAZA ALFONSO XII 3; ;18120;ALHAMA DE GRANADA
01;005;;U;A-Z;180130004;01;EDIFICIO POLIVALENTE;PLAZA SANTO DOMINGO 1;VENTAS DE ZAFARRAYA;18125;ALHAMA DE GRANADA
01;001;;A;A-L;180140003;01;SALÓN DE ACTOS DEL AYUNTAMIENTO;PLAZA ESPAÑA 1; ;18620;ALHENDÍN
01;001;;B;M-Z;180140003;01;SALÓN DE ACTOS DEL AYUNTAMIENTO;PLAZA ESPAÑA 1; ;18620;ALHENDÍN
01;002;;A;A-L;180140001;01;C.P. SAGRADO CORAZÓN DE JESÚS;CALLE ÁNGEL GANIVET 1; ;18620;ALHENDÍN
01;002;;B;M-Z;180140001;01;C.P. SAGRADO CORAZÓN DE JESÚS;CALLE ÁNGEL GANIVET 1; ;18620;ALHENDÍN
01;003;;U;A-Z;180140001;01;C.P. SAGRADO CORAZÓN DE JESÚS;CALLE ÁNGEL GANIVET 1; ;18620;ALHENDÍN
01;004;;U;A-Z;180140001;01;C.P. SAGRADO CORAZÓN DE JESÚS;CALLE ÁNGEL GANIVET 1; ;18620;ALHENDÍN
01;005;;A;A-L;180140004;01;LOCAL MUNICIPAL NOVOSUR;CALLE BACAQUE 1; ;18620;ALHENDÍN
01;005;;B;M-Z;180140004;01;LOCAL MUNICIPAL NOVOSUR;CALLE BACAQUE 1; ;18620;ALHENDÍN
01;006;01;A;A-Z;180140002;01;PABELLÓN MUNICIPAL MULTIUSOS;URB CASERÍO LOS LLANOS. TERCERA FASE 1; ;18620;ALHENDÍN
01;006;02;B;A-Z;180140005;01;ESCUELA INFANTIL MUNICIPAL;CALLE LUIS DE GÓNGORA 18; ;18620;ALHENDÍN
01;001;;U;A-Z;180150001;01;AYUNTAMIENTO SALÓN DE USOS MÚLTIPLES;CALLE CRISTO REY 19; ;18538;ALICÚN DE ORTEGA
01;001;;U;A-Z;180160001;01;C.P. BALDOMERO NOGUEROL;CALLE DANIEL NOGUEROL 12; ;18438;ALMEGÍJAR
01;001;;A;A-L;180170014;01;CASA DE LA JUVENTUD;CALLE ARCO DEL TEATRO 5; ;18690;ALMUÑÉCAR
01;001;;B;M-Z;180170014;01;CASA DE LA JUVENTUD;CALLE ARCO DEL TEATRO 5; ;18690;ALMUÑÉCAR
01;002;;A;A-L;180170002;01;CENTRO RESIDENCIAL TERCERA EDAD;AVDA. JUAN CARLOS I 5; ;18690;ALMUÑÉCAR
01;002;;B;M-Z;180170002;01;CENTRO RESIDENCIAL TERCERA EDAD;AVDA. JUAN CARLOS I 5; ;18690;ALMUÑÉCAR
01;003;;A;A-L;180170003;01;C. SOCIOCULTURAL CUEVA 7 PALACIOS;CALLE CARMEN ALTA 6; ;18690;ALMUÑÉCAR
01;003;;B;M-Z;180170003;01;C. SOCIOCULTURAL CUEVA 7 PALACIOS;CALLE CARMEN ALTA 6; ;18690;ALMUÑÉCAR
01;004;;A;A-L;180170004;01;COLEGIO PUBLICO LA SANTA CRUZ;CALLE CARRETERA DEL SUSPIRO 25; ;18690;ALMUÑÉCAR
01;004;;B;M-Z;180170004;01;COLEGIO PUBLICO LA SANTA CRUZ;CALLE CARRETERA DEL SUSPIRO 25; ;18690;ALMUÑÉCAR
01;005;;A;A-L;180170005;01;COLEGIO PUBLICO LA NORIA;AVDA. AMELIA SANCHEZ DE ALCÁZAR 10; ;18690;ALMUÑÉCAR
01;005;;B;M-Z;180170005;01;COLEGIO PUBLICO LA NORIA;AVDA. AMELIA SANCHEZ DE ALCÁZAR 10; ;18690;ALMUÑÉCAR
01;006;;A;A-L;180170006;01;PARQUE EL MAJUELO;AVDA. EUROPA 23; ;18690;ALMUÑÉCAR
01;006;;B;M-Z;180170006;01;PARQUE EL MAJUELO;AVDA. EUROPA 23; ;18690;ALMUÑÉCAR
01;007;;A;A-L;180170009;01;GRUPO ESCOLAR RIO VERDE;CALLE MARIANA PINEDA 3; ;18690;ALMUÑÉCAR
01;007;;B;M-Z;180170009;01;GRUPO ESCOLAR RIO VERDE;CALLE MARIANA PINEDA 3; ;18690;ALMUÑÉCAR
01;008;;A;A-L;180170010;01;CENTRO MUNICIPAL DE EDUCACIÓN DE ADULTOS;CALLE CARRERA DE LA CONCEPCIÓN 5; ;18690;ALMUÑÉCAR
01;008;;B;M-Z;180170010;01;CENTRO MUNICIPAL DE EDUCACIÓN DE ADULTOS;CALLE CARRERA DE LA CONCEPCIÓN 5; ;18690;ALMUÑÉCAR
01;009;;A;A-G;180170001;01;CASA DE LA CULTURA;CALLE PUERTA DE GRANADA 19; ;18690;ALMUÑÉCAR
01;009;;B;H-O;180170001;01;CASA DE LA CULTURA;CALLE PUERTA DE GRANADA 19; ;18690;ALMUÑÉCAR
01;009;;C;P-Z;180170001;01;CASA DE LA CULTURA;CALLE PUERTA DE GRANADA 19; ;18690;ALMUÑÉCAR
01;010;;A;A-L;180170009;01;GRUPO ESCOLAR RIO VERDE;CALLE MARIANA PINEDA 3; ;18690;ALMUÑÉCAR
01;010;;B;M-Z;180170009;01;GRUPO ESCOLAR RIO VERDE;CALLE MARIANA PINEDA 3; ;18690;ALMUÑÉCAR
01;011;;A;A-L;180170016;01;CASETA PROTECCIÓN CIVIL;PASEO VELILLA (DE) 19;VELILLA-TARAMAY;18690;ALMUÑÉCAR
01;011;;B;M-Z;180170016;01;CASETA PROTECCIÓN CIVIL;PASEO VELILLA (DE) 19;VELILLA-TARAMAY;18690;ALMUÑÉCAR
01;012;;U;A-Z;180170014;01;CASA DE LA JUVENTUD;CALLE ARCO DEL TEATRO 5; ;18690;ALMUÑÉCAR
02;001;;A;A-K;180170012;01;CENTRO CÍVICO;AVDA. FRANCISCO PRIETO MORENO 5;HERRADURA (LA);18697;ALMUÑÉCAR
02;001;;B;L-Z;180170012;01;CENTRO CÍVICO;AVDA. FRANCISCO PRIETO MORENO 5;HERRADURA (LA);18697;ALMUÑÉCAR
02;002;;A;A-K;180170012;01;CENTRO CÍVICO;AVDA. FRANCISCO PRIETO MORENO 5;HERRADURA (LA);18697;ALMUÑÉCAR
02;002;;B;L-Z;180170012;01;CENTRO CÍVICO;AVDA. FRANCISCO PRIETO MORENO 5;HERRADURA (LA);18697;ALMUÑÉCAR
03;001;;A;A-L;180170017;01;CENTRO SOCIOCULTURAL DE TORRECUEVAS;LUGAR TORRECUEVAS S/N;TORRECUEVAS;18690;ALMUÑÉCAR
03;001;;B;M-Z;180170017;01;CENTRO SOCIOCULTURAL DE TORRECUEVAS;LUGAR TORRECUEVAS S/N;TORRECUEVAS;18690;ALMUÑÉCAR
01;001;;U;A-Z;180180001;01;EDIFICIO DE USOS MÚLTIPLES;CALLE SAN HERMENEGILDO 1; ;18518;ALQUIFE
01;001;;U;A-Z;180200002;01;BAJOS EDIFICIO AYUNTAMIENTO;PLAZA ALFONSO XII 1; ;18126;ARENAS DEL REY
01;001;;A;A-L;180210001;01;TEATRO MUNICIPAL;CALLE NARDOS 2; ;18100;ARMILLA
01;001;;B;M-Z;180210001;01;TEATRO MUNICIPAL;CALLE NARDOS 2; ;18100;ARMILLA
01;002;;A;A-L;180210002;01;COLEGIO PUBLICO NAZARÍES;CALLE ALHAMAR 2; ;18100;ARMILLA
01;002;;B;M-Z;180210002;01;COLEGIO PUBLICO NAZARÍES;CALLE ALHAMAR 2; ;18100;ARMILLA
01;003;;A;A-L;180210003;01;CENTRO SOCIOCULTURAL LA CERRACA;CALLE ARISTÓTELES 48; ;18100;ARMILLA
01;003;;B;M-Z;180210003;01;CENTRO SOCIOCULTURAL LA CERRACA;CALLE ARISTÓTELES 48; ;18100;ARMILLA
01;004;;A;A-L;180210004;01;CASA DE LA CULTURA;CALLE EXTREMADURA 4; ;18100;ARMILLA
01;004;;B;M-Z;180210004;01;CASA DE LA CULTURA;CALLE EXTREMADURA 4; ;18100;ARMILLA
01;005;;A;A-L;180210005;01;CENTRO REINA SOFIA;CALLE CARLOS SAAVEDRA 12; ;18100;ARMILLA
01;005;;B;M-Z;180210005;01;CENTRO REINA SOFIA;CALLE CARLOS SAAVEDRA 12; ;18100;ARMILLA
01;006;;A;A-L;180210006;01;CASA GARCIA DE VIEDMA;PLAZA AURORA 2; ;18100;ARMILLA
01;006;;B;M-Z;180210006;01;CASA GARCIA DE VIEDMA;PLAZA AURORA 2; ;18100;ARMILLA
01;007;;U;A-Z;180210002;01;COLEGIO PUBLICO NAZARÍES;CALLE ALHAMAR 2; ;18100;ARMILLA
01;008;;A;A-L;180210001;01;TEATRO MUNICIPAL;CALLE NARDOS 2; ;18100;ARMILLA
01;008;;B;M-Z;180210001;01;TEATRO MUNICIPAL;CALLE NARDOS 2; ;18100;ARMILLA
01;009;;A;A-L;180210005;01;CENTRO REINA SOFIA;CALLE CARLOS SAAVEDRA 12; ;18100;ARMILLA
01;009;;B;M-Z;180210005;01;CENTRO REINA SOFIA;CALLE CARLOS SAAVEDRA 12; ;18100;ARMILLA
01;010;;A;A-L;180210003;01;CENTRO SOCIOCULTURAL LA CERRACA;CALLE ARISTÓTELES 48; ;18100;ARMILLA
01;010;;B;M-Z;180210003;01;CENTRO SOCIOCULTURAL LA CERRACA;CALLE ARISTÓTELES 48; ;18100;ARMILLA
01;011;;U;A-Z;180210001;01;TEATRO MUNICIPAL;CALLE NARDOS 2; ;18100;ARMILLA
01;012;;A;A-L;180210003;01;CENTRO SOCIOCULTURAL LA CERRACA;CALLE ARISTÓTELES 48; ;18100;ARMILLA
01;012;;B;M-Z;180210003;01;CENTRO SOCIOCULTURAL LA CERRACA;CALLE ARISTÓTELES 48; ;18100;ARMILLA
01;013;;A;A-L;180210002;01;COLEGIO PUBLICO NAZARÍES;CALLE ALHAMAR 2; ;18100;ARMILLA
01;013;;B;M-Z;180210002;01;COLEGIO PUBLICO NAZARÍES;CALLE ALHAMAR 2; ;18100;ARMILLA
01;014;;U;A-Z;180210001;01;TEATRO MUNICIPAL;CALLE NARDOS 2; ;18100;ARMILLA
01;001;;A;A-L;180220005;01;COLEGIO MEDINA ELVIRA (AULAS);CALLE MANUEL DE FALLA 7; ;18230;ATARFE
01;001;;B;M-Z;180220005;01;COLEGIO MEDINA ELVIRA (AULAS);CALLE MANUEL DE FALLA 7; ;18230;ATARFE
01;002;01;A;A-Z;180220002;01;CASA DE LA JUVENTUD;CALLE MIGUEL JIMÉNEZ RUEDA 1; ;18230;ATARFE
01;002;02;B;A-Z;180220010;01;CENTRO CÍVICO DE CAPARACENA;CALLE ERAS 2;CAPARACENA;18290;ATARFE
01;003;;U;A-Z;180220001;01;SERVICIOS SOCIALES;PLAZA ABASTOS 8; ;18230;ATARFE
01;004;;A;A-K;180220004;01;CINE ALHAMAR;CALLE ENRIQUE RUIZ CABELLO 11; ;18230;ATARFE
01;004;;B;L-Z;180220004;01;CINE ALHAMAR;CALLE ENRIQUE RUIZ CABELLO 11; ;18230;ATARFE
01;005;;A;A-L;180220005;01;COLEGIO MEDINA ELVIRA (AULAS);CALLE MANUEL DE FALLA 7; ;18230;ATARFE
01;005;;B;M-Z;180220005;01;COLEGIO MEDINA ELVIRA (AULAS);CALLE MANUEL DE FALLA 7; ;18230;ATARFE
01;006;;A;A-L;180220006;01;COLEGIO FERNANDO DE LOS RÍOS;CALLE MAESTRO ANTONIO RAMOS 49; ;18230;ATARFE
01;006;;B;M-Z;180220006;01;COLEGIO FERNANDO DE LOS RÍOS;CALLE MAESTRO ANTONIO RAMOS 49; ;18230;ATARFE
01;007;;A;A-L;180220002;01;CASA DE LA JUVENTUD;CALLE MIGUEL JIMÉNEZ RUEDA 1; ;18230;ATARFE
01;007;;B;M-Z;180220002;01;CASA DE LA JUVENTUD;CALLE MIGUEL JIMÉNEZ RUEDA 1; ;18230;ATARFE
01;008;;A;A-L;180220005;01;COLEGIO MEDINA ELVIRA (AULAS);CALLE MANUEL DE FALLA 7; ;18230;ATARFE
01;008;;B;M-Z;180220005;01;COLEGIO MEDINA ELVIRA (AULAS);CALLE MANUEL DE FALLA 7; ;18230;ATARFE
01;009;01;A;A-Z;180220006;01;COLEGIO FERNANDO DE LOS RÍOS;CALLE MAESTRO ANTONIO RAMOS 49; ;18230;ATARFE
01;009;02;B;A-Z;180220007;01;ESCUELA DE SIERRA ELVIRA;BARDA SIERRA ELVIRA 1;SIERRA ELVIRA;18330;ATARFE
02;001;;A;A-L;180220009;01;CENTRO CULTURAL MEDINA ELVIRA;AVDA. DIPUTACIÓN S/N; ;18230;ATARFE
02;001;;B;M-Z;180220009;01;CENTRO CULTURAL MEDINA ELVIRA;AVDA. DIPUTACIÓN S/N; ;18230;ATARFE
02;002;;A;A-L;180220009;01;CENTRO CULTURAL MEDINA ELVIRA;AVDA. DIPUTACIÓN S/N; ;18230;ATARFE
02;002;;B;M-Z;180220009;01;CENTRO CULTURAL MEDINA ELVIRA;AVDA. DIPUTACIÓN S/N; ;18230;ATARFE
02;003;;A;A-L;180220009;01;CENTRO CULTURAL MEDINA ELVIRA;AVDA. DIPUTACIÓN S/N; ;18230;ATARFE
02;003;;B;M-Z;180220009;01;CENTRO CULTURAL MEDINA ELVIRA;AVDA. DIPUTACIÓN S/N; ;18230;ATARFE
01;001;;A;A-L;180230001;01;GRUPO ESCOLAR ÁLVAREZ LARA;CALLE SOR FLORENCIA 1; ;18800;BAZA
01;001;;B;M-Z;180230001;01;GRUPO ESCOLAR ÁLVAREZ LARA;CALLE SOR FLORENCIA 1; ;18800;BAZA
01;002;;U;A-Z;180230003;01;CASA DE LA CULTURA;CALLE ARCO DE LA MAGDALENA 3; ;18800;BAZA
01;003;;A;A-L;180230007;01;ASOCIACIÓN MULTICULTURAL CASCAMORRAS;CALLE FRANCISCO TÁRREGA 1; ;18800;BAZA
01;003;;B;M-Z;180230007;01;ASOCIACIÓN MULTICULTURAL CASCAMORRAS;CALLE FRANCISCO TÁRREGA 1; ;18800;BAZA
01;004;;A;A-L;180230005;01;CONSERVATORIO;CALLE BLAS INFANTE 5; ;18800;BAZA
01;004;;B;M-Z;180230005;01;CONSERVATORIO;CALLE BLAS INFANTE 5; ;18800;BAZA
01;005;;A;A-L;180230006;01;INSTITUTO ALCREVITE;PLAZA CARLOS CANO 4; ;18800;BAZA
01;005;;B;M-Z;180230006;01;INSTITUTO ALCREVITE;PLAZA CARLOS CANO 4; ;18800;BAZA
01;007;;U;A-Z;180230001;01;GRUPO ESCOLAR ÁLVAREZ LARA;CALLE SOR FLORENCIA 1; ;18800;BAZA
02;001;;A;A-L;180230008;01;GRUPO ESCOLAR CIUDAD DE BAZA;AVDA. INGENIERO GUTIÉRREZ SEGURA 1; ;18800;BAZA
02;001;;B;M-Z;180230008;01;GRUPO ESCOLAR CIUDAD DE BAZA;AVDA. INGENIERO GUTIÉRREZ SEGURA 1; ;18800;BAZA
02;002;;U;A-Z;180230009;01;ESCUELA LLANO DEL ÁNGEL;CALLE LLANO DEL ÁNGEL S/N; ;18800;BAZA
02;003;;U;A-Z;180230014;01;CENTRO SOCIAL;CALLE TRIANA 42; ;18800;BAZA
02;004;;A;A-L;180230011;01;GRUPO ESCOLAR SAN JOSÉ DE CALASANZ;CALLE BLAS INFANTE 9; ;18800;BAZA
02;004;;B;M-Z;180230011;01;GRUPO ESCOLAR SAN JOSÉ DE CALASANZ;CALLE BLAS INFANTE 9; ;18800;BAZA
02;005;;A;A-K;180230012;01;ESCUELA MÁRQUEZ TORRES;CALLE SOLARES 15; ;18800;BAZA
02;005;;B;L-N;180230012;01;ESCUELA MÁRQUEZ TORRES;CALLE SOLARES 15; ;18800;BAZA
02;005;;C;O-Z;180230012;01;ESCUELA MÁRQUEZ TORRES;CALLE SOLARES 15; ;18800;BAZA
